id,games_id,player_id,points,def_rebounds,off_rebounds,steals,blocks,assists,fg3a,fg3m,fgm,fga,fta,ftm,turnovers,mins,fouls,created_at,updated_at,plus_minus,team_id
8896,429,50,5,2,0,0,0,2,3,1,2,5,2,0,0,,0,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,14,2
8897,429,38,7,0,2,0,0,1,4,1,1,4,4,4,0,,2,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,5,2
8898,429,45,5,2,0,0,1,0,3,1,2,5,0,0,0,,1,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,8,2
8899,429,40,5,0,0,0,0,0,1,1,2,2,0,0,0,,0,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,3,2
8900,429,39,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,3,2
8901,429,84,10,6,1,0,0,2,5,0,5,14,1,0,1,,2,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-21,23
8902,429,78,17,4,0,0,0,1,2,1,4,8,9,8,2,,1,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-10,23
8903,429,72,3,1,2,0,0,0,0,0,1,3,2,1,1,,3,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,0,23
8904,429,75,13,0,3,2,0,3,5,0,6,16,1,1,2,,2,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-26,23
8905,429,82,21,1,0,0,0,8,4,1,8,20,5,4,3,,4,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-29,23
8906,429,74,2,5,0,1,1,2,1,0,1,2,0,0,3,,3,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-19,23
8907,429,80,7,4,0,0,0,2,2,1,3,6,0,0,2,,2,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-13,23
8908,429,70,4,1,2,0,0,0,0,0,1,6,2,2,0,,1,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-15,23
8909,429,76,7,3,3,0,0,0,3,1,3,9,1,0,0,,2,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-21,23
8910,429,86,6,1,0,0,0,0,0,0,3,4,0,0,0,,0,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-1,23
8911,429,207,1,2,0,0,0,2,1,0,0,2,2,1,0,,0,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-2,23
8912,429,85,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:00:40.646718,2026-05-11 23:00:40.646718,-3,23
8913,430,152,22,5,2,1,1,6,5,2,9,15,2,2,1,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,22,21
8914,430,145,16,5,2,2,2,0,6,2,5,10,4,4,1,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,12,21
8915,430,144,8,4,4,0,2,2,0,0,4,4,0,0,1,,4,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,7,21
8916,430,142,8,2,0,1,0,2,6,2,3,8,0,0,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,8,21
8917,430,143,25,3,1,0,2,7,4,0,5,18,17,15,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,24,21
8918,430,140,2,3,2,0,0,1,1,0,1,3,0,0,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,14,21
8919,430,147,9,2,3,2,0,2,4,3,3,7,0,0,0,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,22,21
8920,430,153,5,4,0,4,0,2,4,1,2,5,0,0,2,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,24,21
8921,430,150,6,2,2,2,0,2,2,0,3,5,0,0,0,,4,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,23,21
8922,430,146,9,2,0,1,0,1,8,3,3,8,0,0,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,12,21
8923,430,83,5,0,0,0,0,0,3,1,2,5,0,0,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,6,21
8924,430,151,2,1,1,0,0,1,1,0,1,2,0,0,1,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,1,21
8925,430,154,2,2,2,0,0,1,2,0,1,3,0,0,0,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,1,21
8926,430,149,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-1,21
8927,430,336,18,7,0,0,0,2,10,3,6,22,3,3,2,,4,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-18,24
8928,430,340,2,0,0,0,0,0,3,0,1,4,0,0,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,0,24
8929,430,343,0,2,7,0,0,3,0,0,0,3,0,0,1,,3,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-19,24
8930,430,341,17,5,0,1,1,1,7,2,6,16,4,3,3,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-19,24
8931,430,333,23,2,4,0,0,2,5,2,8,17,7,5,3,,4,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-25,24
8932,430,339,8,2,0,1,0,2,4,2,3,6,0,0,2,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-35,24
8933,430,22,0,1,1,0,0,1,2,0,0,2,0,0,1,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-11,24
8934,430,337,0,5,0,0,0,1,3,0,0,3,0,0,3,,1,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-14,24
8935,430,346,4,3,0,0,1,3,2,1,1,2,2,1,0,,2,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-23,24
8936,430,345,0,2,1,0,0,0,0,0,0,2,0,0,1,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-10,24
8937,430,334,3,2,1,1,0,1,0,0,1,3,2,1,0,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-1,24
8938,430,338,9,0,0,0,0,0,3,3,3,3,0,0,0,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,-1,24
8939,430,268,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2026-05-11 23:00:57.982871,2026-05-11 23:00:57.982871,1,24
8940,431,245,8,4,3,3,0,1,0,0,3,7,2,2,2,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-5,9
8941,431,231,17,5,1,1,2,3,7,1,5,15,7,6,3,,3,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-15,9
8942,431,229,8,6,1,0,1,1,0,0,3,4,4,2,3,,3,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-21,9
8943,431,241,9,0,0,0,0,4,6,3,3,8,0,0,1,,3,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-14,9
8944,431,228,39,5,0,0,0,4,8,3,13,27,11,10,3,,0,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-1,9
8945,431,199,3,2,0,1,0,1,2,1,1,3,0,0,0,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,7,9
8946,431,244,3,4,0,1,1,0,1,0,0,2,4,3,0,,3,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,6,9
8947,431,238,3,3,0,0,1,1,1,1,1,1,0,0,0,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,1,9
8948,431,232,2,2,0,1,0,1,0,0,1,2,0,0,2,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-6,9
8949,431,234,6,1,1,0,1,2,6,1,1,7,6,3,0,,0,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-11,9
8950,431,230,3,1,0,2,0,1,1,0,0,1,4,3,0,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,4,9
8951,431,419,23,8,1,1,0,4,4,2,8,15,7,5,3,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,10,22
8952,431,434,19,5,0,2,0,4,2,1,7,13,5,4,3,,2,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,9,22
8953,431,424,17,6,1,2,1,5,2,1,8,9,0,0,0,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,20,22
8954,431,420,17,4,2,2,0,5,8,1,7,20,2,2,2,,5,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,17,22
8955,431,433,16,3,1,3,1,4,10,3,6,16,1,1,1,,6,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,11,22
8956,431,422,7,2,1,1,2,3,4,1,3,7,2,0,0,,4,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-3,22
8957,431,426,7,2,2,0,0,0,3,1,3,6,0,0,1,,2,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,6,22
8958,431,421,4,3,3,0,2,1,0,0,1,2,2,2,0,,1,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-9,22
8959,431,423,2,1,0,0,0,0,1,0,1,2,0,0,2,,2,2026-05-11 23:01:14.127372,2026-05-11 23:01:14.127372,-6,22
8960,432,540,15,3,0,0,2,2,9,4,5,13,2,1,1,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,8,27
8961,432,529,6,4,1,3,1,2,3,2,2,3,0,0,1,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,13,27
8962,432,542,35,5,0,0,2,1,6,5,13,21,5,4,4,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,4,27
8963,432,530,17,3,2,1,0,8,5,2,7,15,2,1,0,,3,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,12,27
8964,432,528,17,6,1,0,0,7,5,1,4,13,8,8,3,,3,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-2,27
8965,432,533,3,4,3,1,0,1,2,1,1,4,0,0,2,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,2,27
8966,432,531,6,3,1,0,0,2,2,0,3,7,0,0,2,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,18,27
8967,432,535,10,4,2,1,0,1,0,0,5,6,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,9,27
8968,432,525,2,0,1,0,0,0,1,0,0,2,2,2,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,27
8969,432,527,0,2,0,0,0,0,0,0,0,0,0,0,0,,3,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,1,27
8970,432,526,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,27
8971,432,537,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,27
8972,432,541,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,27
8973,432,156,30,9,1,1,1,5,5,2,12,21,6,4,2,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-12,25
8974,432,157,8,1,1,2,1,1,5,2,2,7,2,2,2,,2,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-15,25
8975,432,159,4,6,1,0,0,1,3,0,2,7,0,0,0,,3,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-10,25
8976,432,163,18,3,0,1,0,3,4,2,7,11,2,2,3,,4,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-3,25
8977,432,164,9,2,2,1,0,11,7,1,4,15,0,0,1,,3,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-7,25
8978,432,171,3,4,0,1,0,1,3,1,1,3,0,0,0,,1,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-4,25
8979,432,173,11,3,3,0,0,4,3,1,5,7,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,3,25
8980,432,161,5,0,0,2,0,0,3,1,2,6,0,0,2,,1,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-25,25
8981,432,170,10,1,0,1,0,2,4,0,4,13,2,2,0,,1,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,9,25
8982,432,167,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,-1,25
8983,432,172,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,25
8984,432,162,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,25
8985,432,158,0,1,0,0,0,0,1,0,0,1,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,25
8986,432,377,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2026-05-11 23:01:32.150169,2026-05-11 23:01:32.150169,0,25
8987,433,227,3,3,2,2,0,1,3,1,1,3,0,0,1,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,14,6
8988,433,219,25,6,2,0,1,2,2,1,11,13,3,2,1,,3,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,3,6
8989,433,211,10,3,0,2,3,1,0,0,4,6,4,2,0,,1,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,18,6
8990,433,218,30,4,3,1,0,5,10,4,13,23,1,0,1,,3,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,11,6
8991,433,306,28,5,0,5,1,4,8,3,9,14,10,7,5,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,14,6
8992,433,217,5,1,0,1,0,1,5,1,2,6,1,0,1,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,1,6
8993,433,223,6,3,0,0,0,3,4,2,2,5,0,0,1,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-3,6
8994,433,364,5,1,0,0,0,4,2,0,1,5,3,3,0,,0,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-3,6
8995,433,226,3,1,1,0,0,1,2,1,1,4,0,0,1,,3,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-2,6
8996,433,354,0,0,0,2,0,0,4,0,0,4,0,0,1,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-3,6
8997,433,93,7,4,0,1,0,3,3,1,3,15,0,0,5,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-15,28
8998,433,88,26,3,1,2,1,5,4,1,11,19,4,3,4,,4,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-17,28
8999,433,99,2,2,2,0,0,1,0,0,1,2,0,0,2,,1,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-7,28
9000,433,89,22,5,4,0,0,5,1,0,10,13,2,2,4,,5,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-9,28
9001,433,101,3,3,0,2,1,4,5,1,1,5,0,0,3,,5,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,1,28
9002,433,103,14,1,0,1,0,1,7,3,5,9,1,1,1,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-6,28
9003,433,95,12,7,3,1,0,2,3,1,5,8,2,1,2,,3,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,7,28
9004,433,98,17,5,2,1,1,1,2,0,6,10,6,5,1,,2,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,-6,28
9005,433,94,2,0,0,0,0,1,1,0,0,2,2,2,0,,0,2026-05-11 23:13:50.731465,2026-05-11 23:13:50.731465,2,28
9006,434,53,14,8,0,2,1,2,4,2,4,9,8,4,1,,3,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-1,20
9007,434,59,15,12,1,1,0,6,5,1,5,11,6,4,1,,2,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,8,20
9008,434,67,18,5,3,0,2,2,5,2,8,12,0,0,3,,4,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,5,20
9009,434,54,10,1,0,1,0,2,6,2,3,10,2,2,0,,3,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,0,20
9010,434,55,29,2,0,0,0,7,10,4,10,26,7,5,3,,4,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,3,20
9011,434,65,13,3,4,1,1,0,0,0,6,6,2,1,1,,2,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-10,20
9012,434,63,0,0,1,0,0,0,1,0,0,3,0,0,2,,0,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-4,20
9013,434,66,0,0,0,0,0,0,1,0,0,1,0,0,2,,1,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-6,20
9014,434,56,7,0,5,0,0,0,1,0,3,6,2,1,0,,1,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-5,20
9015,434,508,0,2,0,0,0,3,1,0,0,3,0,0,1,,1,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,5,20
9016,434,368,6,3,1,2,1,2,1,0,2,5,2,2,0,,4,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-15,1
9017,434,374,17,7,1,1,0,3,3,0,6,12,5,5,3,,4,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-10,1
9018,434,380,15,7,1,0,0,1,3,2,6,9,2,1,1,,4,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-1,1
9019,434,367,9,4,1,0,3,6,5,2,3,12,1,1,2,,1,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,0,1
9020,434,378,32,3,0,2,1,6,10,3,12,22,7,5,2,,2,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,9,1
9021,434,372,0,0,0,0,0,0,1,0,0,2,0,0,0,,1,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-3,1
9022,434,289,19,3,1,2,1,1,4,1,7,12,6,4,1,,4,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,10,1
9023,434,331,3,0,1,0,0,1,2,1,1,2,0,0,0,,2,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,-2,1
9024,434,246,2,1,0,1,1,1,0,0,1,2,0,0,1,,1,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,7,1
9025,434,376,4,2,0,1,0,1,1,0,2,3,0,0,1,,3,2026-05-11 23:14:15.431678,2026-05-11 23:14:15.431678,10,1
9026,435,110,13,1,0,1,0,2,6,1,5,10,2,2,0,,5,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-10,8
9027,435,107,8,7,0,0,0,4,4,1,3,9,2,1,0,,4,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-1,8
9028,435,111,24,15,0,0,1,8,7,1,8,20,7,7,3,,3,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,1,8
9029,435,105,16,3,0,2,0,5,3,1,5,9,7,5,0,,1,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,4,8
9030,435,114,30,4,3,1,0,7,14,6,11,25,2,2,4,,0,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-4,8
9031,435,108,16,2,1,1,0,0,3,3,4,9,8,5,0,,3,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,4,8
9032,435,113,0,2,0,0,0,0,0,0,0,0,0,0,1,,3,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-4,8
9033,435,106,7,3,0,0,0,2,4,2,2,4,2,1,1,,3,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-11,8
9034,435,119,0,1,1,0,0,0,0,0,0,0,0,0,0,,2,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-4,8
9035,435,132,14,1,1,0,0,3,3,0,7,15,1,0,3,,5,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,6,18
9036,435,134,24,9,0,0,0,6,4,2,7,14,10,8,1,,4,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,6,18
9037,435,128,2,4,3,2,0,1,0,0,1,4,2,0,2,,5,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-4,18
9038,435,126,30,9,1,1,2,2,11,3,10,25,9,7,2,,2,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,0,18
9039,435,124,16,7,0,1,0,6,7,4,6,9,2,0,2,,3,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,20,18
9040,435,135,11,7,2,0,0,1,3,1,4,9,4,2,0,,2,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-4,18
9041,435,195,9,2,2,0,0,5,2,1,4,8,0,0,1,,3,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,-3,18
9042,435,129,13,0,0,1,0,2,4,3,4,5,2,2,1,,4,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,0,18
9043,435,174,0,1,0,1,0,2,0,0,0,1,0,0,0,,1,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,3,18
9044,435,123,0,0,0,0,0,2,0,0,0,0,0,0,0,,1,2026-05-11 23:14:39.65255,2026-05-11 23:14:39.65255,1,18
9045,436,41,6,2,2,0,1,1,8,2,2,8,0,0,0,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-2,2
9046,436,48,19,11,3,1,0,9,8,2,8,19,2,1,3,,5,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,1,2
9047,436,44,8,5,1,0,0,0,0,0,3,4,2,2,1,,3,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-4,2
9048,436,37,36,4,3,1,1,4,12,5,11,24,12,9,3,,4,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-9,2
9049,436,51,8,2,0,0,2,3,10,2,3,12,0,0,3,,2,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-8,2
9050,436,208,9,4,1,0,0,1,4,1,3,7,2,2,0,,2,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-7,2
9051,436,43,4,1,4,0,0,5,4,0,2,8,0,0,1,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-15,2
9052,436,50,0,2,1,0,0,0,0,0,0,1,0,0,0,,1,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-15,2
9053,436,45,5,0,1,1,0,0,1,1,2,2,0,0,0,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-8,2
9054,436,40,0,0,0,0,0,1,1,0,0,1,0,0,0,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-1,2
9055,436,38,2,1,2,0,0,0,1,0,1,2,0,0,0,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-1,2
9056,436,46,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,-1,2
9057,436,84,12,4,1,0,0,0,6,2,5,10,1,0,0,,4,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,10,23
9058,436,78,19,3,1,1,1,3,5,2,7,13,6,3,1,,3,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,0,23
9059,436,72,0,3,0,0,1,0,0,0,0,4,0,0,1,,2,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,0,23
9060,436,75,30,6,4,2,0,2,10,6,12,20,0,0,2,,0,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,17,23
9061,436,82,29,3,1,2,0,9,12,5,11,28,2,2,1,,2,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,6,23
9062,436,74,10,5,3,1,0,2,1,1,4,4,2,1,1,,2,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,12,23
9063,436,80,6,3,0,0,1,1,3,2,2,6,0,0,1,,1,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,7,23
9064,436,76,5,3,1,0,1,1,2,1,2,5,0,0,0,,1,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,8,23
9065,436,70,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,2026-05-12 00:01:51.292598,2026-05-12 00:01:51.292598,10,23
9066,437,540,16,11,1,3,1,2,5,0,6,16,5,4,1,,0,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-1,27
9067,437,529,9,4,0,1,2,0,3,2,3,4,2,1,1,,5,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-14,27
9068,437,542,5,2,2,0,1,1,1,0,1,3,4,3,2,,1,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-7,27
9069,437,530,17,1,1,2,0,4,3,1,6,16,5,4,3,,4,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-14,27
9070,437,528,18,5,2,2,1,5,6,2,7,20,5,2,3,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-1,27
9071,437,533,7,4,0,2,0,1,3,1,3,7,0,0,1,,3,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,7,27
9072,437,531,10,0,0,1,0,2,0,0,4,7,2,2,3,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,4,27
9073,437,535,10,4,5,2,0,2,0,0,4,5,3,2,1,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,11,27
9074,437,525,4,1,0,0,0,0,1,0,1,3,2,2,0,,0,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,13,27
9075,437,527,7,1,1,0,0,2,2,1,3,5,0,0,1,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-13,27
9076,437,156,14,4,0,0,1,3,2,1,5,13,5,3,4,,5,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-1,25
9077,437,157,10,7,2,3,1,1,5,2,3,7,2,2,0,,1,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,17,25
9078,437,159,9,5,5,1,2,2,6,1,4,12,0,0,1,,3,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-14,25
9079,437,163,31,0,1,1,1,0,9,5,11,17,6,4,2,,3,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,9,25
9080,437,164,16,2,3,1,2,9,6,2,6,17,2,2,5,,3,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,12,25
9081,437,161,5,1,0,1,0,0,2,0,1,8,3,3,0,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,2,25
9082,437,171,0,1,0,0,1,1,2,0,0,3,0,0,0,,1,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-22,25
9083,437,173,11,6,3,1,2,4,2,1,5,6,1,0,0,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,13,25
9084,437,167,1,1,1,0,0,0,1,0,0,1,2,1,3,,1,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,0,25
9085,437,170,9,1,0,0,1,0,3,1,3,5,2,2,0,,2,2026-05-12 00:02:09.908356,2026-05-12 00:02:09.908356,-1,25
9086,438,320,28,7,1,1,0,7,5,2,8,20,14,10,3,,3,2026-05-12 00:02:27.074737,2026-05-12 00:02:27.074737,6,14
